word,gloss1,lemma,lemma1,mor,mor2,inCDI,aoa,category,lexical_class
getting,getting,get,get,n,gerund,TRUE,24,action_words,verbs
getting,getting,getting,NA,NA,NA,FALSE,NA,NA,NA
ghost,ghost,ghost,ghost,n,NA,FALSE,NA,NA,NA
ghostie,ghostie,ghost,ghost,n,NA,FALSE,NA,NA,NA
ghosts,ghosts,ghost,ghost,n,NA,FALSE,NA,NA,NA
gi,gi,gi,gi,n,prop,FALSE,NA,NA,NA
giant,giant,giant,giant,n,NA,FALSE,NA,NA,NA
giant,giant,giant,giant,adj,NA,FALSE,NA,NA,NA
giddy,giddy,giddy,giddy,adj,NA,FALSE,NA,NA,NA
giddyup,giddyup,giddyup,giddyup,on,NA,FALSE,NA,NA,NA
gift,gift,gift,gift,n,NA,FALSE,NA,NA,NA
gifts,gifts,gift,gift,n,NA,FALSE,NA,NA,NA
gigantic,gigantic,gigantic,gigantic,adj,NA,FALSE,NA,NA,NA
giggle,giggle,giggle,giggle,part,NA,FALSE,NA,NA,NA
giggle,giggle,giggle,giggle,adj,NA,FALSE,NA,NA,NA
giggle,giggle,giggle,giggle,n,NA,FALSE,NA,NA,NA
giggle,giggle,giggle,giggle,v,NA,FALSE,NA,NA,NA
giggling,giggling,giggle,giggle,part,NA,FALSE,NA,NA,NA
giggling,giggling,giggle,giggle,adj,NA,FALSE,NA,NA,NA
giggling,giggling,giggle,giggle,n,NA,FALSE,NA,NA,NA
giggling,giggling,giggle,giggle,v,NA,FALSE,NA,NA,NA
giggling,giggling,giggling,NA,NA,NA,FALSE,NA,NA,NA
giggly,giggly,giggly,NA,NA,NA,FALSE,NA,NA,NA
gigi,gigi,gigi,gigi,n,prop,FALSE,NA,NA,NA
gigi's,gigi's,Gigi,NA,NA,NA,FALSE,NA,NA,NA
gil,gil,gil,gil,n,prop,FALSE,NA,NA,NA
gillie,gillie,gillie,gillie,wp,NA,FALSE,NA,NA,NA
gillo,gillo,gillo,gillo,wp,NA,FALSE,NA,NA,NA
gillow,gillow,gillow,gillow,wp,NA,FALSE,NA,NA,NA
gilly,gilly,gilly,gilly,n,prop,FALSE,NA,NA,NA
gima,gima,gima,gima,wp,NA,FALSE,NA,NA,NA
giraffe,giraffe,giraffe,giraffe,n,NA,TRUE,24,animals,nouns
giraffes,giraffe,giraffe,giraffe,n,NA,TRUE,24,animals,nouns
girdle,girdle,girdle,girdle,n,NA,FALSE,NA,NA,NA
girl,girl,girl,girl,n,NA,TRUE,24,people,other
girl,girl,girl,girl,adj,NA,TRUE,24,people,other
girls,girl,girl,girl,n,NA,TRUE,24,people,other
girls,girl,girl,girl,adj,NA,TRUE,24,people,other
girls,girls,girls,NA,NA,NA,FALSE,NA,NA,NA
girl's,girl,girl,girl,n,NA,TRUE,24,people,other
girl's,girl,girl,girl,adj,NA,TRUE,24,people,other
girly,girly,girly,NA,NA,NA,FALSE,NA,NA,NA
giu,giu,giu,giu,chi,NA,FALSE,NA,NA,NA
giuba,giuba,giuba,giuba,chi,NA,FALSE,NA,NA,NA
give,give,give,give,v,NA,TRUE,25,action_words,verbs
give,give,give,give,part,NA,TRUE,25,action_words,verbs
give,give,give,give,n,gerund,TRUE,25,action_words,verbs
gives,gives,give,give,v,NA,TRUE,25,action_words,verbs
gives,gives,give,give,part,NA,TRUE,25,action_words,verbs
gives,gives,give,give,n,gerund,TRUE,25,action_words,verbs
giving,giving,give,give,v,NA,TRUE,25,action_words,verbs
giving,giving,give,give,part,NA,TRUE,25,action_words,verbs
giving,giving,give,give,n,gerund,TRUE,25,action_words,verbs
giving,giving,giving,NA,NA,NA,FALSE,NA,NA,NA
gizig,gizig,gizig,gizig,chi,NA,FALSE,NA,NA,NA
glacier,glacier,glacier,glacier,n,NA,FALSE,NA,NA,NA
glad,glad,glad,glad,adj,NA,FALSE,NA,NA,NA
glamosh,glamosh,glamosh,glamosh,chi,NA,FALSE,NA,NA,NA
glass,glass,glass,glass,n,NA,TRUE,25,household,nouns
glasses,glasses,glasses,glass,n,NA,TRUE,23,household,nouns
glitter,glitter,glitter,glitter,n,NA,FALSE,NA,NA,NA
glitter,glitter,glitter,glitter,v,NA,FALSE,NA,NA,NA
globe,globe,globe,globe,n,NA,FALSE,NA,NA,NA
glockenspiel,glockenspiel,glockenspiel,glockenspiel,n,NA,FALSE,NA,NA,NA
gloria,gloria,gloria,gloria,n,prop,FALSE,NA,NA,NA
glorious,glorious,glorious,glorious,adj,NA,FALSE,NA,NA,NA
gloss,gloss,gloss,gloss,n,NA,FALSE,NA,NA,NA
glove,glove,gloves,glove,n,NA,TRUE,27,clothing,nouns
glove,glove,gloves,glove,v,NA,TRUE,27,clothing,nouns
gloves,glove,gloves,glove,n,NA,TRUE,27,clothing,nouns
gloves,glove,gloves,glove,v,NA,TRUE,27,clothing,nouns
glow,glow,glow,glow,n,gerund,FALSE,NA,NA,NA
glow,glow,glow,glow,part,NA,FALSE,NA,NA,NA
glowing,glowing,glowing,NA,NA,NA,FALSE,NA,NA,NA
glowing,glowing,glow,glow,n,gerund,FALSE,NA,NA,NA
glowing,glowing,glow,glow,part,NA,FALSE,NA,NA,NA
glub,glub,glub,glub,on,NA,FALSE,NA,NA,NA
glue,glue,glue,glue,n,NA,TRUE,29,toys,nouns
glue,glue,glue,glue,v,NA,TRUE,29,toys,nouns
glue,glue,glue,glue,part,NA,TRUE,29,toys,nouns
glued,glued,glue,glue,n,NA,TRUE,29,toys,nouns
glued,glued,glue,glue,v,NA,TRUE,29,toys,nouns
glued,glued,glue,glue,part,NA,TRUE,29,toys,nouns
glued,glued,glued,NA,NA,NA,FALSE,NA,NA,NA
glues,glues,glue,glue,n,NA,TRUE,29,toys,nouns
glues,glues,glue,glue,v,NA,TRUE,29,toys,nouns
glues,glues,glue,glue,part,NA,TRUE,29,toys,nouns
glug,glug,glug,glug,v,NA,FALSE,NA,NA,NA
gluing,gluing,glue,glue,n,NA,TRUE,29,toys,nouns
gluing,gluing,glue,glue,v,NA,TRUE,29,toys,nouns
gluing,gluing,glue,glue,part,NA,TRUE,29,toys,nouns
gluing,gluing,gluing,NA,NA,NA,FALSE,NA,NA,NA
gnu,gnu,gnu,gnu,n,NA,FALSE,NA,NA,NA
go,go,go,go,v,NA,TRUE,19,action_words,verbs
go,go,go,go,part,NA,TRUE,19,action_words,verbs
go,go,go,go,n,gerund,TRUE,19,action_words,verbs
go,go,go,go,sing,NA,TRUE,19,action_words,verbs
go_with_me_mommy_loo,go_with_me_mommy_loo,go with me mommy loo,go_with_me_mommy_loo,singing,NA,FALSE,NA,NA,NA
go+cart,go+cart,go cart,go+cart,n,NA,FALSE,NA,NA,NA
goat,goat,goat,goat,n,NA,FALSE,NA,NA,NA
goats,goats,goat,goat,n,NA,FALSE,NA,NA,NA
goat's,goat's,goat,goat,n,NA,FALSE,NA,NA,NA
gob,gob,gob,gob,on,NA,FALSE,NA,NA,NA
gobble,gobble,gobble,gobble,v,NA,FALSE,NA,NA,NA
gobby,gobby,gobby,gobby,wp,NA,FALSE,NA,NA,NA
goblet,goblet,goblet,goblet,n,NA,FALSE,NA,NA,NA
goblin,goblin,goblin,goblin,n,NA,FALSE,NA,NA,NA
goblins,goblins,goblin,goblin,n,NA,FALSE,NA,NA,NA
god,god,god,god,n,prop,FALSE,NA,NA,NA
god,god,god,god,co,NA,FALSE,NA,NA,NA
godiva,godiva,godiva,godiva,n,prop,FALSE,NA,NA,NA
godivas,godivas,godivas,godivas,n,NA,FALSE,NA,NA,NA
goed,goed,goe,NA,NA,NA,FALSE,NA,NA,NA
goes,goes,go,go,v,NA,TRUE,19,action_words,verbs
goes,goes,go,go,part,NA,TRUE,19,action_words,verbs
goes,goes,go,go,n,gerund,TRUE,19,action_words,verbs
goes,goes,go,go,sing,NA,TRUE,19,action_words,verbs
gog,gog,gog,gog,wp,NA,FALSE,NA,NA,NA
goga,goga,goga,goga,wp,NA,FALSE,NA,NA,NA
goggles,goggles,goggle,goggle,n,NA,FALSE,NA,NA,NA
going,going,go,go,v,NA,TRUE,19,action_words,verbs
goin,going,go,go,v,NA,TRUE,19,action_words,verbs
gold,gold,gold,gold,adj,NA,FALSE,NA,NA,NA
gold,gold,gold,gold,n,NA,FALSE,NA,NA,NA
gold,gold,gold ,NA,NA,NA,FALSE,NA,NA,NA
goldbug,goldbug,bug,bug,n,NA,TRUE,21,animals,nouns
golden,golden,golden,golden,n,prop,FALSE,NA,NA,NA
golden,golden,golden,golden,adj,NA,FALSE,NA,NA,NA
goldenrod,goldenrod,goldenrod,NA,NA,NA,FALSE,NA,NA,NA
goldfish,goldfish,goldfish,goldfish,n,NA,FALSE,NA,NA,NA
goldibear,goldibear,bear,bear,n,NA,TRUE,19,animals,nouns
goldiblocks,goldiblocks,goldiblocks,goldiblocks,wp,NA,FALSE,NA,NA,NA
goldidocks,goldidocks,goldidocks,goldidocks,wp,NA,FALSE,NA,NA,NA
goldilocks,goldilocks,goldilocks,goldilocks,n,prop,FALSE,NA,NA,NA
goldipocks,goldipocks,goldipocks,goldipocks,wp,NA,FALSE,NA,NA,NA
goldisocks,goldisocks,goldisocks,goldisocks,wp,NA,FALSE,NA,NA,NA
golditocks,golditocks,golditocks,golditocks,wp,NA,FALSE,NA,NA,NA
golem,golem,golem,golem,n,NA,FALSE,NA,NA,NA
golf,golf,golf,golf,n,NA,FALSE,NA,NA,NA
goliath,goliath,goliath,goliath,n,prop,FALSE,NA,NA,NA
golly,golly,golly,golly,co,NA,FALSE,NA,NA,NA
gone,gone,go,go,v,NA,TRUE,19,action_words,verbs
gone,gone,go,go,part,NA,TRUE,19,action_words,verbs
gone,gone,go,go,n,gerund,TRUE,19,action_words,verbs
gone,gone,go,go,sing,NA,TRUE,19,action_words,verbs
gonna,gonna,gonna,go,part,NA,TRUE,27,helping_verbs,function_words
goo,goo,goo,goo,part,NA,FALSE,NA,NA,NA
goo,goo,goo,goo,n,NA,FALSE,NA,NA,NA
goo,goo,goo,goo,wplay,NA,FALSE,NA,NA,NA
goo,goo,goo,goo,wp,NA,FALSE,NA,NA,NA
goobadimunim,goobadimunim,goobadimunim,goobadimunim,chi,NA,FALSE,NA,NA,NA
good,good,good,good,adj,NA,TRUE,24,descriptive_words,adjectives
good,good,good,good,adv,NA,TRUE,24,descriptive_words,adjectives
good,good,good,good,co,NA,TRUE,24,descriptive_words,adjectives
good,good,good,good,n,adj,TRUE,24,descriptive_words,adjectives
good_luck_bear,good_luck_bear,bear,bear,n,prop,TRUE,19,animals,nouns
goodnight,good_night,good night,goodnight,co,NA,TRUE,18,games_routines,other
good_night,good_night,good night,goodnight,co,NA,TRUE,18,games_routines,other
gooda,gooda,gooda,gooda,chi,NA,FALSE,NA,NA,NA
goodbye,goodbye,good bye,NA,NA,NA,FALSE,NA,NA,NA
goodbye,goodbye,goodbye,goodbye,co,NA,FALSE,NA,NA,NA
goodness,goodness,goodness,goodness,co,NA,FALSE,NA,NA,NA
goods,goods,good,good,adj,NA,TRUE,24,descriptive_words,adjectives
goods,goods,good,good,adv,NA,TRUE,24,descriptive_words,adjectives
goods,goods,good,good,co,NA,TRUE,24,descriptive_words,adjectives
goods,goods,good,good,n,adj,TRUE,24,descriptive_words,adjectives
goody,goody,goody,goody,co,NA,FALSE,NA,NA,NA
googly,googly,googly,NA,NA,NA,FALSE,NA,NA,NA
gooing,gooing,goo,goo,on,NA,FALSE,NA,NA,NA
goose,goose,goose,goose,n,NA,TRUE,27,animals,nouns
goosy,goosy,goosy,goosy,wp,NA,FALSE,NA,NA,NA
gooz,gooz,gooz,gooz,chi,NA,FALSE,NA,NA,NA
goppy,goppy,goppy,goppy,wp,NA,FALSE,NA,NA,NA
gordon,gordon,gordon,gordon,n,prop,FALSE,NA,NA,NA
gorgeous,gorgeous,gorgeous,gorgeous,adj,NA,FALSE,NA,NA,NA
gorilla,gorilla,gorilla,gorilla,n,NA,FALSE,NA,NA,NA
gorillas,gorillas,gorilla,gorilla,n,NA,FALSE,NA,NA,NA
gosh,gosh,gosh,gosh,co,NA,FALSE,NA,NA,NA
gospal,gospal,gospal,gospal,n,NA,FALSE,NA,NA,NA
got,got,get,get,aux,NA,TRUE,24,action_words,verbs
got,got,get,get,v,NA,TRUE,24,action_words,verbs
got,got,get,get,part,NA,TRUE,24,action_words,verbs
got,got,get,get,n,gerund,TRUE,24,action_words,verbs
got_to,got_to,have,have,part,NA,TRUE,26,action_words,verbs
gotta,got_to,have,have,part,NA,TRUE,26,action_words,verbs
gotto,got_to,have,have,part,NA,TRUE,26,action_words,verbs
gotcha,gotcha,gotcha,gotcha,co,NA,FALSE,NA,NA,NA
gotta,gotta,gotta,have,part,NA,TRUE,30,helping_verbs,function_words
gouda,gouda,gouda,gouda,n,NA,FALSE,NA,NA,NA
gown,gown,gown,gown,n,NA,FALSE,NA,NA,NA
grab,grab,grab,grab,v,NA,FALSE,NA,NA,NA
grab,grab,grab,grab,n,NA,FALSE,NA,NA,NA
grab,grab,grab,grab,part,NA,FALSE,NA,NA,NA
grabbed,grabbed,grab,grab,v,NA,FALSE,NA,NA,NA
grabbed,grabbed,grab,grab,n,NA,FALSE,NA,NA,NA
grabbed,grabbed,grab,grab,part,NA,FALSE,NA,NA,NA
grabbing,grabbing,grab,grab,v,NA,FALSE,NA,NA,NA
grabbing,grabbing,grab,grab,n,NA,FALSE,NA,NA,NA
grabbing,grabbing,grab,grab,part,NA,FALSE,NA,NA,NA
grabbing,grabbing,grabbing,NA,NA,NA,FALSE,NA,NA,NA
grabby,grabby,grabby,grabby,n,prop,FALSE,NA,NA,NA
grabs,grabs,grab,grab,v,NA,FALSE,NA,NA,NA
grabs,grabs,grab,grab,n,NA,FALSE,NA,NA,NA
grabs,grabs,grab,grab,part,NA,FALSE,NA,NA,NA
grace,grace,grace,grace,n,prop,FALSE,NA,NA,NA
gracie,gracie,gracie,gracie,n,prop,FALSE,NA,NA,NA
gracie's,gracie's,Gracie,NA,NA,NA,FALSE,NA,NA,NA
gracious,gracious,gracious,gracious,adj,NA,FALSE,NA,NA,NA
grade,grade,grade,grade,n,NA,FALSE,NA,NA,NA
grades,grades,grade,grade,n,NA,FALSE,NA,NA,NA
graham,graham,graham,graham,n,prop,FALSE,NA,NA,NA
grain,grain,grain,grain,n,NA,FALSE,NA,NA,NA
gram,gram,gram,gram,adj,NA,FALSE,NA,NA,NA
gram,gram,gram,gram,n,prop,FALSE,NA,NA,NA
gramma,gramma,gramma,gramma,n,NA,FALSE,NA,NA,NA
grammy,grammy,grammy,grammy,n,prop,FALSE,NA,NA,NA
grammy's,grammy's,Grammy,NA,NA,NA,FALSE,NA,NA,NA
grampa,grampa,grampa,grampa,n,NA,FALSE,NA,NA,NA
grand,grand,grand,grand,n,prop,FALSE,NA,NA,NA
grand,grand,grand,grand,adj,NA,FALSE,NA,NA,NA
grand_papa_richard,grand_papa_richard,grand papa richard,grand+papa+richard,n,prop,FALSE,NA,NA,NA
grandma,grandma,grandma,grandma,n,prop,TRUE,18,people,other
grandma,grandma,grandma,grand+ma,n,prop,TRUE,18,people,other
grandma_long_neck,grandma_long_neck,grandma long neck,grandma+long+neck,n,prop,FALSE,NA,NA,NA
grandmas,grandma,grandma,grandma,n,prop,TRUE,18,people,other
grandmas,grandma,grandma,grand+ma,n,prop,TRUE,18,people,other
grandma's,grandma,grandma,grandma,n,prop,TRUE,18,people,other
grandma's,grandma,grandma,grand+ma,n,prop,TRUE,18,people,other
grandma's,grandma's,Grandma,NA,NA,NA,FALSE,NA,NA,NA
grandmommy,grandma,grandma,grandma,n,prop,TRUE,18,people,other
grandmother,grandmother,grandmother,grand+mother,n,prop,FALSE,NA,NA,NA
grandpa,grandpa,grandpa,grandpa,n,prop,TRUE,19,people,other
grandpa,grandpa,grandpa,grand+pa,n,prop,TRUE,19,people,other
grandpas,grandpa,grandpa,grandpa,n,prop,TRUE,19,people,other
grandpas,grandpa,grandpa,grand+pa,n,prop,TRUE,19,people,other
granny,granny,granny,NA,NA,NA,FALSE,NA,NA,NA
granola,granola,granola,granola,n,NA,FALSE,NA,NA,NA
grant,grant,grant,grant,n,prop,FALSE,NA,NA,NA
grape,grape,grapes,grape,n,NA,TRUE,22,food_drink,nouns
grape_man,grape_man,grape man,grape+man,n,prop,FALSE,NA,NA,NA
grapes,grape,grapes,grape,n,NA,TRUE,22,food_drink,nouns
grass,grass,grass,grass,n,NA,TRUE,23,outside,nouns
grass+hoppers,grass+hoppers,grasshopper,grasshopper,n,NA,FALSE,NA,NA,NA
grasshopper,grasshopper,grasshopper,grass+hopper,n,NA,FALSE,NA,NA,NA
grasshoppers,grasshoppers,grasshopper,grass+hopper,n,NA,FALSE,NA,NA,NA
grate,grate,grate,grate,n,NA,FALSE,NA,NA,NA
grate,grate,grate,grate,v,NA,FALSE,NA,NA,NA
grate,grate,grate,grate,part,NA,FALSE,NA,NA,NA
grateful,grateful,grateful,grateful,adj,NA,FALSE,NA,NA,NA
grater,grater,grater,NA,NA,NA,FALSE,NA,NA,NA
grating,grating,grating,NA,NA,NA,FALSE,NA,NA,NA
grating,grating,grate,grate,n,NA,FALSE,NA,NA,NA
grating,grating,grate,grate,v,NA,FALSE,NA,NA,NA
grating,grating,grate,grate,part,NA,FALSE,NA,NA,NA
gravel,gravel,gravel,gravel,n,NA,FALSE,NA,NA,NA
gray,gray,gray,gray,adj,NA,FALSE,NA,NA,NA
gray,gray,gray,gray,v,NA,FALSE,NA,NA,NA
greasy,greasy,greasy,NA,NA,NA,FALSE,NA,NA,NA
great,great,great,great,adj,NA,FALSE,NA,NA,NA
great,great,great,great,n,prop,FALSE,NA,NA,NA
great+grandma,great+grandma,grandma,grandma,n,prop,TRUE,18,people,other
great+grandpa,great+grandpa,grandpa,grandpa,n,prop,TRUE,19,people,other
green,green,green,green,adj,NA,TRUE,24,descriptive_words,adjectives
green,green,green,green,n,NA,TRUE,24,descriptive_words,adjectives
green,green,green,green,v,NA,TRUE,24,descriptive_words,adjectives
greenish,greenish,greenish,NA,NA,NA,FALSE,NA,NA,NA
greens,greens,green,green,adj,NA,TRUE,24,descriptive_words,adjectives
greens,greens,green,green,n,NA,TRUE,24,descriptive_words,adjectives
greens,greens,green,green,v,NA,TRUE,24,descriptive_words,adjectives
greeny,greeny,greeny,NA,NA,NA,FALSE,NA,NA,NA
greet,greet,greet,greet,v,NA,FALSE,NA,NA,NA
greg,greg,greg,greg,n,prop,FALSE,NA,NA,NA
grew,grew,grow,grow,v,NA,FALSE,NA,NA,NA
grew,grew,grow,grow,part,NA,FALSE,NA,NA,NA
grey,grey,gray,gray,adj,NA,FALSE,NA,NA,NA
grey,grey,gray,gray,v,NA,FALSE,NA,NA,NA
grey,grey,grey,grey,adj,NA,FALSE,NA,NA,NA
grilled,grilled,grilled,NA,NA,NA,FALSE,NA,NA,NA
grilled,grilled,grill,grill,part,NA,FALSE,NA,NA,NA
grilled,grilled,grill,grill,v,NA,FALSE,NA,NA,NA
grinder,grinder,grinder,NA,NA,NA,FALSE,NA,NA,NA
grinding,grinding,grind,grind,part,NA,FALSE,NA,NA,NA
grinding,grinding,grind,grind,n,NA,FALSE,NA,NA,NA
grinding,grinding,grinding,NA,NA,NA,FALSE,NA,NA,NA
grips,grips,grip,grip,v,NA,FALSE,NA,NA,NA
griz,griz,griz,griz,n,prop,FALSE,NA,NA,NA
griz's,griz's,Griz,NA,NA,NA,FALSE,NA,NA,NA
grizz,grizz,grizz,grizz,n,prop,FALSE,NA,NA,NA
grizzly,grizzly,grizzly,grizzly,n,NA,FALSE,NA,NA,NA
grizzly+bear,grizzly+bear,bear,bear,n,NA,TRUE,19,animals,nouns
grizzly+bear's,grizzly+bear's,grizzly bear,NA,NA,NA,FALSE,NA,NA,NA
grocery,grocery,grocery,grocery,n,NA,FALSE,NA,NA,NA
grot,grot,grot,grot,wp,NA,FALSE,NA,NA,NA
ground,ground,ground,ground,n,NA,FALSE,NA,NA,NA
ground,ground,grind,grind,part,NA,FALSE,NA,NA,NA
ground,ground,grind,grind,n,NA,FALSE,NA,NA,NA
ground,ground,ground ,NA,NA,NA,FALSE,NA,NA,NA
group,group,group,group,n,NA,FALSE,NA,NA,NA
group,group,group,group,part,NA,FALSE,NA,NA,NA
grouping,grouping,grouping,NA,NA,NA,FALSE,NA,NA,NA
grouping,grouping,group,group,n,NA,FALSE,NA,NA,NA
grouping,grouping,group,group,part,NA,FALSE,NA,NA,NA
grover,grover,grover,grover,n,prop,FALSE,NA,NA,NA
grow,grow,grow,grow,v,NA,FALSE,NA,NA,NA
grow,grow,grow,grow,part,NA,FALSE,NA,NA,NA
growing,growing,growing,NA,NA,NA,FALSE,NA,NA,NA
growing,growing,grow,grow,v,NA,FALSE,NA,NA,NA
growing,growing,grow,grow,part,NA,FALSE,NA,NA,NA
growled,growled,growl,growl,part,NA,FALSE,NA,NA,NA
growled,growled,growl,growl,v,NA,FALSE,NA,NA,NA
growling,growling,growl,growl,part,NA,FALSE,NA,NA,NA
growling,growling,growl,growl,v,NA,FALSE,NA,NA,NA
growling,growling,growling,NA,NA,NA,FALSE,NA,NA,NA
grown,grown,grow,grow,v,NA,FALSE,NA,NA,NA
grown,grown,grow,grow,part,NA,FALSE,NA,NA,NA
grown,grown,grown,NA,NA,NA,FALSE,NA,NA,NA
grown+up,grown+up,grownup,grownup,n,NA,FALSE,NA,NA,NA
grown+ups,grown+ups,grownup,grownup,n,NA,FALSE,NA,NA,NA
grownup,grownup,grown up,NA,NA,NA,FALSE,NA,NA,NA
grownup,grownup,grownup,NA,NA,NA,FALSE,NA,NA,NA
grownups,grownups,grown up,NA,NA,NA,FALSE,NA,NA,NA
grownups,grownups,grownups,NA,NA,NA,FALSE,NA,NA,NA
grownups',grownups',grownup,grownup,n,NA,FALSE,NA,NA,NA
grows,grows,grow,grow,v,NA,FALSE,NA,NA,NA
grows,grows,grow,grow,part,NA,FALSE,NA,NA,NA
grr,grr,grrr,grr,co,NA,TRUE,16,sounds,other
grub,grub,grub,grub,n,NA,FALSE,NA,NA,NA
grumbled,grumbled,grumble,grumble,part,NA,FALSE,NA,NA,NA
grummies,grummies,grummies,grummies,chi,NA,FALSE,NA,NA,NA
grumms,grumms,grumms,grumms,wp,NA,FALSE,NA,NA,NA
grummy,grummy,grummy,grummy,chi,NA,FALSE,NA,NA,NA
grumpy,grumpy,grumpy,grumpy,n,prop,FALSE,NA,NA,NA
grumpy_bear,grumpy_bear,grumpy bear,grumpy+bear,n,prop,FALSE,NA,NA,NA
guacamole,guacamole,guacamole,guacamole,n,NA,FALSE,NA,NA,NA
guard,guard,guard,guard,v,NA,FALSE,NA,NA,NA
gubby,gubby,gubby,gubby,chi,NA,FALSE,NA,NA,NA
gudagoo,gudagoo,gudagoo,gudagoo,wp,NA,FALSE,NA,NA,NA
guernsey,guernsey,guernsey,guernsey,n,prop,FALSE,NA,NA,NA
guess,guess,guess,guess,v,NA,FALSE,NA,NA,NA
guess,guess,guess,guess,n,NA,FALSE,NA,NA,NA
guess,guess,guess,guess,part,NA,FALSE,NA,NA,NA
guessing,guessing,guess,guess,v,NA,FALSE,NA,NA,NA
guessing,guessing,guess,guess,n,NA,FALSE,NA,NA,NA
guessing,guessing,guess,guess,part,NA,FALSE,NA,NA,NA
guessing,guessing,guessing,NA,NA,NA,FALSE,NA,NA,NA
guest,guest,guest,guest,n,NA,FALSE,NA,NA,NA
guests,guests,guest,guest,n,NA,FALSE,NA,NA,NA
gug,gug,gug,gug,chi,NA,FALSE,NA,NA,NA
guinea,guinea,guinea,guinea,n,NA,FALSE,NA,NA,NA
guinea+pig,guinea+pig,guinea pig,guinea+pig,n,NA,FALSE,NA,NA,NA
guitar,guitar,guitar,guitar,n,NA,FALSE,NA,NA,NA
guitars,guitars,guitar,guitar,n,NA,FALSE,NA,NA,NA
gull,gull,gull,gull,n,NA,FALSE,NA,NA,NA
gulp,gulp,gulp,gulp,n,NA,FALSE,NA,NA,NA
gulp,gulp,gulp,gulp,v,NA,FALSE,NA,NA,NA
gulper,gulper,gulp,gulp,adj,NA,FALSE,NA,NA,NA
gum,gum,gum,gum,n,NA,TRUE,27,food_drink,nouns
gum,gum,gum,gum,v,NA,TRUE,27,food_drink,nouns
gumga,gumga,gumga,gumga,wp,NA,FALSE,NA,NA,NA
gumma,gumma,gumma,gumma,n,prop,FALSE,NA,NA,NA
gummy_fish,gummy_fish,gummy fish,gummy+fish,n,prop,FALSE,NA,NA,NA
gums,gum,gum,gum,n,NA,TRUE,27,food_drink,nouns
gums,gum,gum,gum,v,NA,TRUE,27,food_drink,nouns
gun,gun,gun,gun,v,NA,FALSE,NA,NA,NA
gursies,gursies,gursies,gursies,wp,NA,FALSE,NA,NA,NA
gurzy,gurzy,gurzy,gurzy,wp,NA,FALSE,NA,NA,NA
gus,gus,gus,gus,n,prop,FALSE,NA,NA,NA
gussy,gussy,gussy,gussy,v,NA,FALSE,NA,NA,NA
guy,guy,guy,guy,n,NA,FALSE,NA,NA,NA
guys,guys,guy,guy,n,NA,FALSE,NA,NA,NA
guys,guys,guys,NA,NA,NA,FALSE,NA,NA,NA
guy's,guy's,guy,guy,n,NA,FALSE,NA,NA,NA
gwath,gwath,gwath,gwath,wp,NA,FALSE,NA,NA,NA
gwid,gwid,gwid,gwid,wp,NA,FALSE,NA,NA,NA
gwina,gwina,gwina,gwina,wp,NA,FALSE,NA,NA,NA
gym,gym,gym,gym,n,NA,FALSE,NA,NA,NA
gymboree,gymboree,gymboree,gymboree,n,prop,FALSE,NA,NA,NA
gymnastics,gymnastics,gymnastics,gymnastics,n,pt,FALSE,NA,NA,NA
gyot,gyot,gyot,gyot,wp,NA,FALSE,NA,NA,NA
h,h,h,h,n,let,FALSE,NA,NA,NA
ha,ha,ha,ha,co,NA,FALSE,NA,NA,NA
ha,ha,ha,ha,on,NA,FALSE,NA,NA,NA
had,had,have,have,v,NA,TRUE,26,action_words,verbs
had,had,have,have,mod,aux,TRUE,26,action_words,verbs
had,had,have,have,aux,NA,TRUE,26,action_words,verbs
had,had,have,have,part,NA,TRUE,26,action_words,verbs
had,had,have,have,n,gerund,TRUE,26,action_words,verbs
had,had,had,NA,NA,NA,FALSE,NA,NA,NA
haddock,haddock,haddock,haddock,n,NA,FALSE,NA,NA,NA
hafta,have,hafta,hafta,mod,aux,TRUE,29,helping_verbs,function_words
haveto,have,hafta,hafta,mod,aux,TRUE,29,helping_verbs,function_words
hah,hah,hah,hah,co,NA,FALSE,NA,NA,NA
hair,hair,hair,hair,n,NA,TRUE,20,body_parts,nouns
hair,hair,hair,hair,adj,NA,TRUE,20,body_parts,nouns
hair+cut,hair+cut,hair,hair,n,NA,TRUE,20,body_parts,nouns
hair+style,hair+style,hair,hair,n,NA,TRUE,20,body_parts,nouns
hair+styles,hair+styles,hair,hair,n,NA,TRUE,20,body_parts,nouns
haircut,haircut,haircut,hair+cut,n,NA,FALSE,NA,NA,NA
hairs,hair,hair,hair,n,NA,TRUE,20,body_parts,nouns
hairs,hair,hair,hair,adj,NA,TRUE,20,body_parts,nouns
hairy,hairy,hairy,NA,NA,NA,FALSE,NA,NA,NA
half,half,half,half,n,NA,FALSE,NA,NA,NA
halfway,halfway,halfway,NA,NA,NA,FALSE,NA,NA,NA
hall,hall,hall,hall,n,NA,FALSE,NA,NA,NA
halloween,halloween,halloween,halloween,n,prop,FALSE,NA,NA,NA
hallway,hallway,hallway,hallway,n,NA,FALSE,NA,NA,NA
halves,halves,half,half,n,NA,FALSE,NA,NA,NA
halves,halves,halve,NA,NA,NA,FALSE,NA,NA,NA
ham,ham,ham,ham,n,NA,FALSE,NA,NA,NA
hamburger,hamburger,hamburger,hamburger,n,NA,TRUE,25,food_drink,nouns
